timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1734008308949759515,2.0431056576209716,-2.7811864984226515,0.0,0.0,0.0,-0.9326094894630802,0.3608871571051163
1734008309049894515,2.0431056578485696,-2.78118649955448,0.0,0.0,0.0,-0.9326095316338957,0.3608870481267036
1734008309149769812,2.0431056582485576,-2.7811864999149893,0.0,0.0,0.0,-0.9326095944346705,0.36088688583599077
1734008309249809200,2.0431056578654716,-2.7811864995714677,0.0,0.0,0.0,-0.9326095316338904,0.3608870481267173
1734008309349844571,2.043105657879226,-2.781186499573421,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008309449861126,2.043105657655381,-2.7811864983610186,0.0,0.0,0.0,-0.9326096114373449,0.3608868418974079
1734008309549899404,2.0431056578930136,-2.7811864995866493,0.0,0.0,0.0,-0.932609531633881,0.3608870481267415
1734008309650058737,2.0431056583814846,-2.78118649997797,0.0,0.0,0.0,-0.932609553230515,0.3608869923164026
1734008309749821052,2.0431056578958855,-2.7811864996060445,0.0,0.0,0.0,-0.9326095316338641,0.3608870481267854
1734008309849777200,2.043105657908284,-2.7811864996044906,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008309949792589,2.043105657591243,-2.7811864986496113,0.0,0.0,0.0,-0.9326095796318661,0.3608869240896297
1734008310049992996,2.043105657908892,-2.7811864996210947,0.0,0.0,0.0,-0.9326095316338627,0.36088704812678873
1734008310149837144,2.043105657921258,-2.7811864996173687,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008310249900737,2.043105657616872,-2.781186498471595,0.0,0.0,0.0,-0.9326095743028484,0.3608869378609593
1734008310350002126,2.0431056579198845,-2.781186499631801,0.0,0.0,0.0,-0.932609531633857,0.3608870481268036
1734008310449839959,2.0431056587489773,-2.7811865000788956,0.0,0.0,0.0,-0.932609521245315,0.360887074973023
1734008310549854718,2.0431056579250124,-2.781186499638086,0.0,0.0,0.0,-0.9326095316338465,0.36088704812683076
1734008310649818088,2.0431056586315886,-2.78118650005713,0.0,0.0,0.0,-0.9326095192639433,0.3608870800933119
1734008310749938237,2.0431056579296727,-2.7811864996428506,0.0,0.0,0.0,-0.9326095316338437,0.3608870481268378
1734008310849820662,2.0431056579393925,-2.7811864996378644,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008310950106311,2.0431056586651715,-2.7811865000527054,0.0,0.0,0.0,-0.932609517048243,0.3608870858191561
1734008311049711940,2.043105657942154,-2.7811864996419358,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008311149803273,2.043105657951399,-2.7811864996363034,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008311249696829,2.0431056586968928,-2.781186500059987,0.0,0.0,0.0,-0.9326095132200412,0.3608870957120494
1734008311349759477,2.0431056579465707,-2.781186499645365,0.0,0.0,0.0,-0.9326095316338403,0.3608870481268467
1734008311449943829,2.043105657618292,-2.7811864984665537,0.0,0.0,0.0,-0.9326095638624702,0.3608869648411439
1734008311549877884,2.043105657940608,-2.781186499654412,0.0,0.0,0.0,-0.9326095316338495,0.3608870481268229
1734008311649908699,2.043105657948666,-2.7811864996485474,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008311749782847,2.0431056575868216,-2.781186498727222,0.0,0.0,0.0,-0.9326095579987711,0.36088697999420377
1734008311849835699,2.0431056579422457,-2.7811864996567404,0.0,0.0,0.0,-0.9326095316338486,0.36088704812682537
1734008311949839773,2.0431056575869277,-2.781186498713609,0.0,0.0,0.0,-0.9326095566639153,0.3608869834437582
1734008312049898051,2.0431056579435745,-2.7811864996572035,0.0,0.0,0.0,-0.9326095316338475,0.36088704812682804
1734008312149836143,2.0431056579509486,-2.7811864996511106,0.0,0.0,0.0,-0.9326095316338425,0.3608870481268409
1734008312249858402,2.0431056575963176,-2.7811864989240815,0.0,0.0,0.0,-0.9326095519211266,0.36088699570014376
